spkr_id,age,gender
main-6158757617135840375,51,male
pretrain-5987629369690795196,36,male
main-6368111503012125648,42,female
pretrain-6121730274580344894,48,female
pretrain-6002225386549537803,37,female
pretrain-6254141968832317959,52,female
pretrain-6051193167684691541,40,female
main-6239244445269465643,50,male
pretrain-6072576950858015715,43,male
pretrain-6247037233931334234,50,male
main-5558059625646754879,47,male
pretrain-6244462830534109905,38,female
main-6322100806860254619,50,male
main-6344737002497020519,48,female
main-6222639672206413765,39,male
pretrain-6253094426308821125,64,male
main-6242325225310888467,40,female
pretrain-6110876033229894911,55,male
main-6124285350624678326,54,male
main-6103821549446229410,33,female
main-6212479927067722337,43,male
pretrain-5956172170221431085,56,male
main-5898692622899070396,40,female
main-6358111530656837102,41,male
main-6235981988111354354,42,male
main-6176983310856403728,33,male
pretrain-6096542868370334952,36,female
pretrain-6111243252933694167,49,male
pretrain-5633722346513475441,42,female
main-6332804294858562278,54,male
main-6164389607751066205,46,male
pretrain-6296851553120475228,54,male
main-5693853606644393560,48,male
pretrain-5719725201145311069,52,male
pretrain-5968858644750778253,34,male
main-5553606603554285494,34,male
pretrain-6077900992318076123,58,male
main-6127942085780561051,40,female
main-6256396826662787735,42,male
main-5557795485158079913,37,female
main-6382595421224405529,40,female
pretrain-5950169094431804830,62,male
pretrain-5949469444259224397,46,male
main-6025959375827171068,37,male
pretrain-5963647990296791053,48,male
main-5957679703742325326,46,male
pretrain-5993601521715894881,47,male
pretrain-6090961129002218944,51,male
pretrain-6246863287886266082,49,male
pretrain-5691248279482636221,53,female
pretrain-6207064402804186878,46,male
main-6223287782771382853,41,male
main-5564240513082431391,31,male
main-6247048830342970623,35,male
pretrain-6132634767048085803,36,female
main-5542709842027595665,53,female
pretrain-5905899148524968757,41,female
main-5943118476118715363,46,male
pretrain-6296109382771726376,51,male
pretrain-6117953709836905949,61,male
main-6126859754021905744,48,female
pretrain-5707479390390968494,58,male
pretrain-5958777497383119045,49,male
pretrain-6050450997335875180,32,male
pretrain-5969337962970535534,34,female
pretrain-6068657363703613566,33,female
pretrain-5693482521470019157,54,male
main-6104617836382820634,51,male
main-6131007403939720243,48,male
main-5553598872613155994,45,male
main-6117969171719171551,45,female
main-5960632923254997837,48,male
main-6009631628154765125,46,male
pretrain-6290048324923676262,33,female
pretrain-5895337394447420840,48,male
main-6366944130901006716,61,male
main-6212592025714146595,51,male
main-5559416405815590454,48,male
main-5941382879834333210,62,male
pretrain-6251544372611696966,57,male
pretrain-5577076452343270811,56,male
main-6165487401391987978,53,male
pretrain-6295496061441860305,43,male
pretrain-6119496032592965564,33,female
main-6118761593185285225,48,male
main-5742821387779565480,52,male
pretrain-6100454724582886171,59,male
pretrain-6126478360926022944,48,male
pretrain-6127199915431811298,31,female
main-5691544632226086607,53,male
main-6131749574288381036,46,male
main-5942820834885039755,34,male
main-6353932956974555090,49,female
main-6247187987284084461,35,male
main-5669352965704363542,41,male
pretrain-6128351825660602855,55,male
pretrain-6226739647987179825,43,female
main-5954251031349925493,42,male
main-6340871531930708209,39,female
main-6284976827540550170,43,male
main-6248946776391075076,48,male
main-6076658887776075000,60,male
main-5927927176792685406,41,male
main-6092058922512598240,49,male
main-6218486868327909343,40,female
pretrain-6246043807995703594,48,male
pretrain-5896095026678447710,49,male
pretrain-6145398550858351282,54,male
pretrain-5713553333140951795,44,female
pretrain-6211920722325778200,46,male
main-6218946859325310989,41,female
main-6126478360926022944,48,male
main-6324230681142278360,49,female
main-5941011794659962595,55,female
main-5953206065806812291,48,male
main-5910752891066184834,53,male
main-6107215432603437274,54,male
pretrain-6041173867976504980,48,female
pretrain-6164018522576757375,31,female
main-5687406001739660306,56,male
main-6215607092755939221,41,female
main-5957710627637279200,54,male
pretrain-6086751631424989624,33,male
pretrain-5963261443240215512,43,female
main-5966724904868353490,44,female
main-6057517077531257665,52,male
main-5978506859154043276,44,male
main-5872840355750911237,35,female
main-6116113745847299314,44,male
main-6287976432700017757,39,female
pretrain-6279615419864885019,66,female
pretrain-5975522715876782256,52,male
main-6213032689489126420,50,female
pretrain-5970632895610346889,56,male
main-5983004978403184340,45,female
pretrain-5984750882608948307,51,male
pretrain-6053790763905313279,42,male
pretrain-5554009900983384051,48,male
pretrain-5989149788113519527,58,male
main-5962523138362675730,53,male
main-5994061512713291285,47,female
main-6077451309242250656,50,male
main-5552454693325501610,36,female
pretrain-6060864575041743891,36,female
main-6222978545126070829,46,male
main-5643355099164953039,49,male
pretrain-5562014002036182323,54,male
main-6134637080801485493,58,male
pretrain-5991069638494833527,47,male
pretrain-5560278405751870137,41,female
main-5573127229914595077,45,male
main-6227763997687282039,44,female
pretrain-5581310431103671083,48,male
pretrain-6125321296736537027,55,male
pretrain-6279781635099304015,42,female
main-6125761960381043097,55,male
pretrain-6081274259632394021,45,female
pretrain-6116906167313474521,34,female
main-6262646004078470529,39,male
pretrain-6194416583110881324,48,male
main-5915399186687065812,43,male
main-5962787278850671680,35,male
pretrain-6248641404216329466,45,male
main-6092432584667412606,35,female
main-6129090130538720903,46,female
main-6129121054303316841,50,male
main-6361814651459450364,39,female
pretrain-6216465227352090573,52,male
main-5987347190339383998,56,male
pretrain-5918933515274853764,43,female
main-6211443980955922166,39,female
main-6223817352239624350,40,female
main-6090188034758523980,41,male
main-5565473598193115604,47,male
main-5559149688346479685,56,male
pretrain-5899419331365489951,47,male
main-6219325675440817346,50,female
pretrain-6248656866098592084,47,male
pretrain-6076102260144974001,65,male
main-5985051100823002262,37,female
main-6211119281428278436,47,male
pretrain-6135444964149858851,44,female
main-6243549290990912607,37,female
main-6195962771338138794,50,male
main-6357701790776745251,54,male
main-5860865127936216417,50,male
main-6235653423113302392,48,male
pretrain-5910180801422358015,49,female
pretrain-6110918553406054350,53,male
main-5943754990271918838,54,male
main-5871959028461862698,53,female
pretrain-6129465081183726524,53,male
main-6356232911961499649,43,female
main-6256078569586150210,64,male
pretrain-6234524705707888224,52,male
main-6363948391212041701,60,female
main-6258676165806773355,48,female
main-5905232999097357147,59,male
main-6252997789544727266,41,male
pretrain-6098359639535901792,40,female
main-6102825546530280266,46,female
pretrain-6120238202941714603,41,female
pretrain-6076442421424354390,62,male
main-6100169968251172848,57,male
main-6129465081183726524,47,male
main-6063423516556721571,36,male
pretrain-6221826634897280911,44,female
pretrain-5992940526248969339,40,female
pretrain-5883791233865531829,62,male
main-6220342294199783198,35,female
main-5989504122915502641,56,male
pretrain-6244180651182762664,47,female
pretrain-6265591492650069407,48,male
pretrain-5981467809607879951,47,male
pretrain-5945480278634725323,44,male
main-5995812570879872736,52,male
main-6260516129796319205,55,female
pretrain-6222665442010127905,38,female
main-6238950669506360558,48,male
pretrain-5997335566282974340,55,male
pretrain-6075336896842425515,40,male
pretrain-5956952995276492121,45,male
pretrain-5974022913297718701,47,male
main-5691248279482636221,54,male
main-6078587757588772345,48,male
pretrain-5583517614797087839,44,male
main-6323198600501050831,36,male
pretrain-6113871772918784551,50,male
main-5947277722448076910,44,male
pretrain-5693869068526681544,43,male
pretrain-6228034580626862736,60,male
main-6199232959436684504,50,female
pretrain-5972925119656159575,62,male
main-6129774318829038546,45,male
pretrain-6128342806229214651,58,female
main-6081185353809366812,44,female
pretrain-5987041818165357049,31,female
main-5562014002036182323,54,male
pretrain-6045255804894625121,53,male
pretrain-5943980476054958846,64,male
main-5992905737013938957,45,male
main-6020764183385914065,39,male
main-6129444465340616492,54,male
main-6122093628813589168,39,female
pretrain-6074932310923079479,52,male
main-5542346487794353870,50,male
main-6390670389237621263,51,male
main-5951653435129302543,50,male
main-5715020923465995537,46,female
main-6027072631350294271,53,male
main-5956552274827061293,46,female
main-6217825872861703027,53,male
main-6262363824727123310,45,female
main-5867044726881712737,49,male
pretrain-6118019422836534756,65,male
main-6082368187802711629,45,male
main-5943563005233788560,43,male
pretrain-6096068703980149016,54,female
pretrain-5877853871075536566,54,female
pretrain-5968674390523305100,49,female
main-5854822108950805868,47,female
pretrain-5961813180268004649,60,male
main-6251513448847229551,32,female
main-6389684694243125765,47,female
pretrain-6130168596826811377,51,male
pretrain-5860044359685950748,50,male
main-5886044803205743284,56,male
main-5966361550635111880,34,male
pretrain-6224528598823197354,53,female
main-6093844769914339876,60,male
main-6212275057127634257,47,male
pretrain-6074540609905748436,54,male
pretrain-5991417530845810560,55,male
pretrain-6160292209081184171,49,male
pretrain-6027834129051942560,52,male
pretrain-6254571036065254098,48,female
main-6253040309720958951,63,male
main-5991069638494833527,40,male
main-6251973439844631190,44,female
pretrain-6261273762027332658,50,male
pretrain-6043384917140487572,59,male
pretrain-6250481368205936030,41,male
pretrain-6079055479527306784,45,female
main-6121263841131942672,40,female
pretrain-6080555282106983088,53,male
main-5954757407994123932,39,female
pretrain-6033388810255768574,34,male
pretrain-5682226271180676767,50,male
main-5983686589712995130,52,male
pretrain-5586205405330927614,55,male
main-5690863020916184999,48,male
main-6338807370648247218,44,female
pretrain-5664111387616319417,40,male
pretrain-5989113710388295736,36,male
pretrain-5988850858389719261,56,male
pretrain-5973280742948268389,49,male
main-5868204368051630981,59,male
main-6137976847370853023,50,male
main-6112764959846604197,49,female
main-6356619459018205648,46,female
main-6250060031914198295,49,male
main-6096117666607385140,37,female
pretrain-6224053145943530113,57,male
main-6227706015628786035,63,male
main-5555809921777137800,52,male
pretrain-5943860646467464220,56,male
pretrain-6059372503403113376,42,male
pretrain-5906270233699343178,44,male
pretrain-5586238906075836169,57,male
main-5987277611869252470,56,male
pretrain-5992569441074594908,40,female
main-5956187632103630886,48,female
main-5930575024130669109,35,male
pretrain-5553708394279204766,46,male
pretrain-6105046903615779246,50,male
pretrain-5986920700086887513,60,male
pretrain-6216260357281660909,40,female
main-6022990694432174627,50,male
pretrain-5958043057975502986,56,male
pretrain-6094930967143440745,44,male
main-5957021285255859258,42,male
main-5717869775273436112,54,male
main-5936533002763689364,24,female
pretrain-5967722196274484764,59,male
pretrain-6122004722990561959,37,female
main-5971320949371164880,38,male
pretrain-5992534651839499526,46,female
main-6077174283851659335,44,male
main-5942376305769966502,49,male
main-5991800212431881241,54,male
pretrain-5705995049693470612,49,male
main-6113550938861837500,44,male
pretrain-6225815800521747234,56,male
main-6127578731547324936,36,male
main-6039488522809549809,47,male
pretrain-6126867484963105251,50,male
pretrain-5920157580954213902,59,male
main-5945364314517733317,41,female
main-5964019075471165468,56,male
main-5922040065120050850,38,male
pretrain-5710306337865199145,50,male
main-6378795663657663776,51,female
main-5948762063145597790,44,male
main-6007281422050366617,52,male
main-6076416651620577194,42,male
main-6114637136090931855,53,male
main-6114266050916557410,48,male
main-5940520879898091739,49,male
main-5720705742178988057,44,female
pretrain-5988031378629640321,56,male
main-5560262943869602943,43,male
main-6373318291865072119,48,female
pretrain-6166275957517972567,45,female
pretrain-5948077874855316453,47,male
pretrain-5552346460149638970,41,female
main-6020485869505858469,48,female
pretrain-5987662870435640046,61,male
pretrain-5719354115970936595,56,male
main-5993553847578843781,54,male
main-5908680998842594835,52,male
pretrain-5966203066341182911,48,male
main-6052263903031517973,58,female
main-5956929802452379702,54,male
pretrain-5690863020916184999,56,male
pretrain-6083040779681242195,44,female
pretrain-6121278014524018920,63,male
main-6242236319487862422,43,female
